LSOA11CD,NOCAR_pr
E01006995,0.082498072
E01006996,0.21003963
E01006997,0.160158835
E01006998,0.261000603
E01006999,0.143570537
E01007000,0.215396579
E01007001,0.220403023
E01007002,0.107518797
E01007003,0.569974555
E01007004,0.448056537
E01007005,0.524316109
E01007006,0.524947294
E01007007,0.608766234
E01007008,0.582870738
E01007009,0.59375
E01007010,0.611926606
E01007011,0.479166667
E01007012,0.408194234
E01007013,0.529866479
E01007014,0.119017632
E01007016,0.427302997
E01007017,0.492537313
E01007019,0.511627907
E01007020,0.247357294
E01007021,0.077453988
E01007022,0.191549296
E01007023,0.058733791
E01007024,0.369888476
E01007025,0.053024645
E01007026,0.304803493
E01007027,0.05962191
E01007028,0.12103321
E01007029,0.112980769
E01007030,0.173489279
E01007031,0.094052559
E01007032,0.063444109
E01007033,0.11535882
E01007034,0.084410646
E01007035,0.09472162
E01007036,0.057755776
E01007037,0.12749004
E01007038,0.146505376
E01007039,0.089905363
E01007040,0.067481403
E01007041,0.164647185
E01007042,0.14745098
E01007043,0.114346591
E01007044,0.122896854
E01007045,0.094660194
E01007046,0.145637163
E01007047,0.280055594
E01007048,0.387654321
E01007049,0.263504611
E01007050,0.212328767
E01007051,0.456718879
E01007052,0.386002886
E01007053,0.205255682
E01007054,0.313037249
E01007055,0.314016173
E01007056,0.156559406
E01007057,0.161649215
E01007058,0.207017544
E01007059,0.144459103
E01007060,0.215262779
E01007061,0.119812584
E01007062,0.110878661
E01007063,0.125316456
E01007064,0.079869601
E01007065,0.07922272
E01007066,0.099358974
E01007067,0.091441112
E01007068,0.056603774
E01007069,0.171983356
E01007070,0.069340585
E01007071,0.054226475
E01007072,0.163020466
E01007073,0.04576144
E01007074,0.180666667
E01007075,0.097810219
E01007076,0.059377263
E01007077,0.097883598
E01007078,0.087182824
E01007079,0.058486968
E01007080,0.115983027
E01007081,0.157612341
E01007082,0.089958159
E01007083,0.242628475
E01007084,0.054873646
E01007085,0.449371766
E01007086,0.425512935
E01007087,0.414893617
E01007088,0.289249807
E01007089,0.416102333
E01007090,0.398075241
E01007091,0.312840467
E01007092,0.425393883
E01007095,0.122552116
E01007096,0.08033033
E01007097,0.094179202
E01007098,0.114245416
E01007099,0.154770318
E01007100,0.079798706
E01007101,0.0875
E01007102,0.220092531
E01007103,0.118483412
E01007104,0.11546841
E01007105,0.173218673
E01007106,0.161814489
E01007107,0.076804916
E01007108,0.080203692
E01007109,0.188765513
E01007110,0.087445347
E01007111,0.053333333
E01007112,0.160365059
E01007113,0.086510264
E01007114,0.203921569
E01007115,0.227728984
E01007116,0.128221649
E01007117,0.085444903
E01007118,0.19095143
E01007119,0.325858444
E01007120,0.273982558
E01007121,0.524745763
E01007122,0.632874728
E01007123,0.513921114
E01007124,0.477513228
E01007125,0.342245989
E01007126,0.565789474
E01007127,0.552076677
E01007128,0.562083586
E01007129,0.508632138
E01007130,0.374859076
E01007131,0.406896552
E01007133,0.641804788
E01007135,0.12177366
E01007136,0.230814991
E01007137,0.25441266
E01007138,0.385793019
E01007139,0.240335052
E01007140,0.192671395
E01007141,0.265408805
E01007142,0.121979965
E01007143,0.161407767
E01007144,0.041129032
E01007145,0.043879908
E01007146,0.077905492
E01007147,0.044222539
E01007148,0.034674923
E01007149,0.059100067
E01007150,0.050675676
E01007151,0.076433121
E01007152,0.210909091
E01007153,0.230333097
E01007154,0.09025974
E01007155,0.366606171
E01007156,0.191196699
E01007157,0.176277851
E01007158,0.129887343
E01007159,0.052389177
E01007160,0.150421179
E01007161,0.102730819
E01007162,0.340666667
E01007163,0.108223264
E01007164,0.104624277
E01007165,0.063527653
E01007166,0.098201936
E01007167,0.20308311
E01007168,0.25
E01007169,0.173177843
E01007170,0.115686275
E01007171,0.074433657
E01007172,0.075905292
E01007173,0.174227482
E01007174,0.190140845
E01007175,0.39541387
E01007176,0.289102564
E01007177,0.260319574
E01007178,0.220846906
E01007179,0.414308176
E01007180,0.219240838
E01007181,0.253242321
E01007182,0.130636605
E01007183,0.043579767
E01007184,0.085499316
E01007185,0.106022585
E01007186,0.039622642
E01007187,0.030449827
E01007188,0.04158283
E01007189,0.058270677
E01007190,0.025589226
E01007191,0.019461078
E01007192,0.119414484
E01007193,0.119254658
E01007194,0.165726375
E01007195,0.063423645
E01007196,0.18116416
E01007197,0.082585278
E01007198,0.186904762
E01007199,0.039431157
E01007200,0.058076225
E01007201,0.110958904
E01007202,0.209022556
E01007203,0.072700297
E01007204,0.445048309
E01007205,0.228423102
E01007206,0.182012848
E01007207,0.432272391
E01007208,0.189924725
E01007209,0.353488372
E01007210,0.238363171
E01007211,0.120033812
E01007212,0.150544959
E01007213,0.143884892
E01007214,0.294036061
E01007215,0.393725992
E01007216,0.266149871
E01007217,0.331226296
E01007218,0.302168022
E01007219,0.224115334
E01007220,0.42295082
E01007221,0.175187457
E01007222,0.083955224
E01007223,0.070214339
E01007224,0.069152542
E01007225,0.085047248
E01007226,0.104440275
E01007227,0.287457627
E01007228,0.306752874
E01007229,0.190963855
E01007230,0.175948345
E01007231,0.181877023
E01007232,0.166545455
E01007233,0.236553238
E01007234,0.223842739
E01007235,0.169836066
E01007236,0.225735294
E01007237,0.275792313
E01007238,0.382923674
E01007239,0.310904872
E01007240,0.217896175
E01007241,0.097312999
E01007242,0.122262774
E01007243,0.163965087
E01007244,0.323543572
E01007245,0.109811566
E01007246,0.07855763
E01007247,0.061503417
E01007248,0.095016611
E01007249,0.312960236
E01007250,0.084805654
E01007251,0.123499142
E01007252,0.105297158
E01007253,0.259664948
E01007254,0.059372915
E01007255,0.093539704
E01007256,0.067046173
E01007257,0.368745189
E01007258,0.068088033
E01007259,0.070364238
E01007260,0.090967329
E01007261,0.063782991
E01007262,0.043362241
E01007263,0.217422096
E01007264,0.075070822
E01007265,0.084981685
E01007266,0.061768531
E01007267,0.084594223
E01007268,0.100633914
E01007269,0.428414097
E01007270,0.413262285
E01007271,0.329736211
E01007272,0.363070539
E01007273,0.53129771
E01007274,0.57748538
E01007275,0.30953926
E01007276,0.192903226
E01007277,0.40510697
E01007278,0.392276423
E01007279,0.089253188
E01007280,0.068312285
E01007281,0.078019505
E01007282,0.14809591
E01007283,0.025223759
E01007284,0.036968577
E01007285,0.081934184
E01007286,0.107167711
E01007287,0.130647795
E01007288,0.166981727
E01007289,0.555766793
E01007290,0.437019515
E01007291,0.522754491
E01007292,0.49388587
E01007293,0.54888739
E01007294,0.407832546
E01007295,0.43559322
E01007296,0.384121424
E01007297,0.264028777
E01007298,0.057744565
E01007299,0.096168295
E01007300,0.328158458
E01007301,0.09497549
E01007302,0.2271777
E01007303,0.419332406
E01007304,0.36204576
E01007305,0.083384427
E01007306,0.084367246
E01007307,0.100748417
E01007308,0.123149394
E01007309,0.084734799
E01007310,0.086068563
E01007311,0.088934148
E01007312,0.177733065
E01007313,0.241468126
E01007314,0.17662861
E01007315,0.10110175
E01007316,0.087984242
E01007317,0.332886805
E01007318,0.332448573
E01007319,0.092832765
E01007320,0.338972431
E01007321,0.109560363
E01007322,0.215568862
E01007323,0.229939312
E01007324,0.303539292
E01007325,0.373001776
E01007326,0.274754098
E01007327,0.291169451
E01007328,0.261716693
E01007329,0.152076677
E01007330,0.141100703
E01007331,0.125202375
E01007332,0.261461643
E01007333,0.290007513
E01007334,0.077433628
E01007335,0.092847318
E01007336,0.361633182
E01007337,0.281126761
E01007338,0.519895629
E01007339,0.405003381
E01007340,0.298288509
E01007341,0.341772152
E01007342,0.148783977
E01007343,0.286775632
E01007344,0.164943609
E01007345,0.220165922
E01007346,0.22345679
E01007347,0.122333752
E01007348,0.246604718
E01007349,0.21059516
E01007350,0.105663567
E01007351,0.183029453
E01007352,0.279036827
E01007353,0.137081491
E01007354,0.159270517
E01007355,0.064411191
E01007356,0.096307024
E01007357,0.197475872
E01007358,0.118904476
E01007359,0.180251822
E01007360,0.152431012
E01007361,0.138170347
E01007362,0.077158604
E01007363,0.227936508
E01007364,0.254676259
E01007365,0.27514547
E01007366,0.107730673
E01007367,0.210526316
E01007368,0.204182042
E01007369,0.385234899
E01007370,0.334053276
E01007371,0.201125896
E01007372,0.303669009
E01007373,0.318695107
E01007374,0.151020408
E01007375,0.191900312
E01007376,0.343549537
E01007377,0.27239819
E01007378,0.362467866
E01007379,0.101822753
E01007380,0.062983425
E01007381,0.102133161
E01007382,0.209035738
E01007383,0.072992701
E01007384,0.097893432
E01007385,0.250547845
E01007386,0.098177543
E01007387,0.126721763
E01007388,0.130650155
E01007389,0.106733524
E01007390,0.134905043
E01007391,0.26226158
E01007392,0.317757009
E01007393,0.223081171
E01007394,0.295520231
E01007395,0.26140873
E01007396,0.209493671
E01007397,0.256680731
E01007398,0.122297715
E01007399,0.109382596
E01007400,0.122459098
E01007402,0.334939759
E01007403,0.32173913
E01007404,0.09013209
E01007405,0.262368816
E01007406,0.313372093
E01007408,0.199326599
E01007409,0.145658263
E01007410,0.323114654
E01007411,0.408060453
E01007413,0.361008154
E01007414,0.325063613
E01007415,0.204330176
E01007416,0.345058626
E01007417,0.291881443
E01007418,0.064112588
E01007419,0.052876235
E01007420,0.092877095
E01007421,0.031060606
E01007422,0.045194144
E01007423,0.082779456
E01007424,0.122681029
E01007425,0.034693878
E01007426,0.057530705
E01007427,0.076576577
E01007428,0.085180055
E01007429,0.260196906
E01007430,0.050153982
E01007431,0.082905356
E01007432,0.096436059
E01007433,0.188235294
E01007434,0.194906445
E01007435,0.233058898
E01007436,0.175217048
E01007437,0.184281843
E01007438,0.128924516
E01007439,0.090082645
E01007440,0.255921053
E01007441,0.258945999
E01007442,0.080610022
E01007443,0.402
E01007444,0.197229551
E01007445,0.285320469
E01007446,0.174311927
E01007447,0.244473342
E01007448,0.303829253
E01007449,0.189265537
E01007450,0.301269205
E01007451,0.245395128
E01007452,0.160771704
E01007453,0.315789474
E01007455,0.112665685
E01007456,0.106492027
E01007457,0.236650485
E01007458,0.195530726
E01007459,0.128561962
E01007460,0.14856342
E01007461,0.313223644
E01007462,0.287765293
E01007463,0.365197481
E01007464,0.261857047
E01007465,0.235333783
E01007466,0.343589744
E01007467,0.295469468
E01007468,0.087962963
E01007469,0.116892911
E01007470,0.205182073
E01007471,0.091572661
E01007472,0.349026993
E01007473,0.258041958
E01007474,0.421650265
E01007475,0.068431246
E01007476,0.161917999
E01007477,0.119496855
E01007478,0.164490862
E01007479,0.195856874
E01007480,0.215353261
E01007482,0.316296296
E01007483,0.084721217
E01007484,0.134587554
E01007485,0.075261324
E01007486,0.17919514
E01007487,0.221671827
E01007488,0.077233429
E01007489,0.137477585
E01007490,0.167741935
E01007491,0.299885975
E01007492,0.315508021
E01007493,0.084677419
E01007494,0.21648136
E01007495,0.357027464
E01007496,0.401972873
E01007497,0.301598837
E01007498,0.258248731
E01007499,0.432506887
E01007500,0.356269113
E01007501,0.146978022
E01007502,0.048339483
E01007503,0.095856524
E01007504,0.21997389
E01007505,0.159613059
E01007506,0.343593414
E01007507,0.357090909
E01007508,0.384615385
E01007509,0.387940842
E01007510,0.270305393
E01007511,0.293147208
E01007512,0.163069544
E01007513,0.264111498
E01007514,0.301706485
E01007515,0.270913771
E01007516,0.19760479
E01007517,0.344938749
E01007518,0.136608345
E01007519,0.221109399
E01007520,0.107725018
E01007521,0.107317073
E01007522,0.332892124
E01007523,0.105652759
E01007524,0.110056926
E01007525,0.246736292
E01007526,0.102739726
E01007527,0.094193548
E01007528,0.269258459
E01007529,0.488259669
E01007530,0.437810945
E01007531,0.364647713
E01007532,0.624505929
E01007533,0.307963354
E01007534,0.531714569
E01007535,0.348445596
E01007536,0.168545082
E01007537,0.145412579
E01007538,0.214379085
E01007539,0.293991416
E01007540,0.185548071
E01007541,0.264996704
E01007542,0.378668172
E01007543,0.325333333
E01007544,0.482676225
E01007545,0.184752747
E01007546,0.292631579
E01007547,0.345323741
E01007548,0.339981868
E01007549,0.33495483
E01007550,0.281681682
E01007551,0.101137044
E01007552,0.112926136
E01007553,0.09526699
E01007554,0.110414053
E01007555,0.300546448
E01007556,0.237536657
E01007557,0.065868263
E01007558,0.134893324
E01007559,0.070138151
E01007560,0.092852371
E01007561,0.065326633
E01007562,0.124816446
E01007563,0.316333563
E01007564,0.334635417
E01007565,0.134920635
E01007566,0.34501845
E01007567,0.226574501
E01007568,0.410348977
E01007569,0.291068082
E01007570,0.164642375
E01007571,0.26757934
E01007572,0.19279661
E01007573,0.362225097
E01007574,0.318488529
E01007575,0.4296875
E01007576,0.214097497
E01007577,0.399057873
E01007578,0.270420792
E01007579,0.232047872
E01007580,0.15820029
E01007581,0.066067992
E01007582,0.118050789
E01007583,0.068870523
E01007584,0.138242894
E01007585,0.114826498
E01007586,0.068594486
E01007587,0.125162127
E01007588,0.164375374
E01007589,0.090537383
E01007590,0.229372937
E01007591,0.188016529
E01007592,0.358086847
E01007593,0.272588055
E01007594,0.056958891
E01007595,0.252889191
E01007596,0.063070539
E01007597,0.417729592
E01007598,0.108355091
E01007599,0.054452638
E01007600,0.056485356
E01007601,0.092172641
E01007602,0.066666667
E01007603,0.059304703
E01007604,0.080645161
E01007605,0.086149768
E01007606,0.026902887
E01007607,0.236543909
E01007608,0.094062316
E01007609,0.120607375
E01007610,0.072423398
E01007611,0.115235886
E01007612,0.082002903
E01007613,0.053617571
E01007614,0.062848051
E01007615,0.162162162
E01007616,0.124293785
E01007617,0.066181337
E01007618,0.049679487
E01007619,0.03480663
E01007620,0.100249066
E01007621,0.070212766
E01007622,0.094389439
E01007623,0.197712418
E01007624,0.053821313
E01007625,0.063109954
E01007626,0.304274937
E01007627,0.275284261
E01007628,0.292735043
E01007629,0.429638854
E01007630,0.125920471
E01007631,0.057330057
E01007632,0.204700062
E01007633,0.246494465
E01007634,0.287897311
E01007635,0.192907801
E01007636,0.289386948
E01007637,0.187374077
E01007638,0.271581601
E01007639,0.220524017
E01007640,0.08230198
E01007641,0.131845842
E01007642,0.282866044
E01007643,0.445645646
E01007644,0.148474576
E01007645,0.431164902
E01007646,0.214019389
E01007647,0.200407609
E01007648,0.436118598
E01007649,0.178179471
E01007650,0.22134627
E01007651,0.308743169
E01007652,0.344626787
E01007653,0.192526916
E01007654,0.239344262
E01007655,0.516253444
E01007656,0.241032096
E01007657,0.086385625
E01007658,0.072609633
E01007659,0.066202091
E01007660,0.057755776
E01007661,0.074946467
E01007662,0.283091787
E01007663,0.067808219
E01007664,0.069579288
E01007665,0.086070215
E01007666,0.084008843
E01007667,0.182563338
E01007668,0.316995544
E01007669,0.110888444
E01007670,0.062111801
E01007671,0.08644308
E01007672,0.067690161
E01007673,0.287433155
E01007674,0.054151625
E01007675,0.136216216
E01007676,0.227133211
E01007677,0.435591958
E01007678,0.078680203
E01007679,0.190938511
E01007680,0.196808511
E01007681,0.122464313
E01007682,0.150694444
E01007683,0.094218415
E01007684,0.101422387
E01007685,0.070285317
E01007686,0.139731828
E01007687,0.126721763
E01007688,0.120363891
E01007689,0.102797658
E01007690,0.063260341
E01007691,0.082151589
E01007692,0.088874259
E01007693,0.159683426
E01007694,0.227039361
E01007695,0.08411215
E01007696,0.068134893
E01007697,0.238501971
E01007698,0.122132254
E01007699,0.169769989
E01007700,0.083617747
E01007701,0.217364906
E01007702,0.218181818
E01007703,0.130153597
E01007704,0.208275862
E01007705,0.100525624
E01007706,0.093964335
E01007707,0.112639162
E01007708,0.30562201
E01007709,0.104395604
E01007710,0.056905371
E01007711,0.070125428
E01007712,0.082442748
E01007713,0.049875312
E01007714,0.426204819
E01007715,0.400340716
E01007716,0.39064143
E01007717,0.287991498
E01007718,0.335124244
E01007719,0.342421812
E01007720,0.202200825
E01007721,0.355555556
E01007723,0.321247281
E01007724,0.086005831
E01007725,0.080314961
E01007726,0.343125
E01007727,0.317089453
E01007728,0.160326087
E01007729,0.356429463
E01007730,0.352152435
E01007731,0.168491997
E01007732,0.33639576
E01007733,0.282690854
E01007734,0.343767786
E01007735,0.402943238
E01007736,0.428123038
E01007737,0.443461781
E01007738,0.36005344
E01007739,0.353497164
E01007740,0.252889191
E01007741,0.117223314
E01007742,0.199859254
E01007743,0.046082949
E01007744,0.237288136
E01007745,0.306441119
E01007746,0.161478599
E01007747,0.196138996
E01007748,0.082467082
E01007749,0.08037694
E01007750,0.118343195
E01007751,0.132008155
E01007752,0.056489576
E01007753,0.121807466
E01007754,0.053352559
E01007755,0.066378066
E01007756,0.080912863
E01007757,0.116376725
E01007758,0.244011976
E01007759,0.28581127
E01007760,0.387331839
E01007761,0.222772277
E01007762,0.181096681
E01007763,0.365194463
E01007764,0.38028169
E01007765,0.237937872
E01007766,0.309264305
E01007767,0.282478348
E01007768,0.423461336
E01007769,0.532407407
E01007770,0.258600917
E01007771,0.162561576
E01007772,0.203018868
E01007773,0.337818697
E01007774,0.246174318
E01007775,0.36316182
E01007776,0.223268325
E01007777,0.19035533
E01007778,0.086500655
E01007779,0.288065844
E01007780,0.164780764
E01007781,0.239501312
E01007782,0.277591973
E01007783,0.350422195
E01007784,0.272948328
E01007785,0.130273871
E01007786,0.14028777
E01007787,0.080334424
E01007788,0.132578281
E01007789,0.243661101
E01007790,0.389911384
E01007791,0.221006565
E01007792,0.034892353
E01007793,0.193265007
